FECHA;LOTE;UNIDAD;TIPO;MARCA;MODELO;ANHO;TRACC;COMB;GTIA_MEC;MAG;KILOMETRAJE;ADJUDIC
20-12-2019;87;AUTOMOTORAS;SEDAN;RENAULT;SYMBOL EXPRESSION 1.6;2017;4x2;B;;3430000;NULL;3900000
20-12-2019;88;AUTOMOTORAS;HATCHBACK;RENAULT;CLIO IV HB 1.2;2016;4x2;B;;4410000;NULL;6400000
20-12-2019;89;PARTICULARES;HATCHBACK;FIAT;PUNTO 1.5;2017;4x2;B;;4000000;NULL;4000000
20-12-2019;90;AUTOMOTORAS;SUV/JEEP;GREAT WALL;HAVAL H6 1.5;2016;4x2;B;;4440000;NULL;4900000
20-12-2019;92;AUTOMOTORAS;SUV/JEEP;GEELY;EX7 2.0;2016;4x2;B;;3540000;NULL;3600000
20-12-2019;93;PARTICULARES;HATCHBACK;NISSAN;NOTE SENSE 1.6;2016;4x2;B;;4800000;NULL;4300000
20-12-2019;94;AUTOMOTORAS;SEDAN;SUZUKI;SWIFT DZIRE 1.2 AUT;2016;4x2;B;;3990000;NULL;5100000
20-12-2019;95;AUTOMOTORAS;HATCHBACK;SUZUKI;ALTO K10 GLX HB 1.0;2016;4x2;B;;2584000;NULL;3500000
20-12-2019;96;AUTOMOTORAS;SUV/JEEP;GEELY;EX7 2.0;2016;4x2;B;;3540000;NULL;3900000
20-12-2019;97;PARTICULARES;SUV/JEEP;NISSAN;QASHQAI 1.6;2014;4x2;B;;5000000;NULL;4500000
20-12-2019;98;AUTOMOTORAS;SEDAN;PEUGEOT;301 ALLURE HDI 1.6;2014;4x2;D;;4200000;NULL;4200000
20-12-2019;99;PARTICULARES;HATCHBACK;MITSUBISHI;MIRAGE VR 1.2;2014;4x2;B;;2600000;NULL;3000000
20-12-2019;100;AUTOMOTORAS;HATCHBACK;JAC;J2 1.0;2017;4x2;B;;2146000;NULL;3000000
20-12-2019;101;AUTOMOTORAS;HATCHBACK;CHANGAN;CV1 LUXURY HB 1.0;2017;4x2;B;;1920000;NULL;3100000
20-12-2019;103;AUTOMOTORAS;SEDAN;CHANGAN;S200 1.0;2016;4x2;B;;1980000;NULL;3300000
20-12-2019;104;PARTICULARES;SEDAN;FIAT;BRAVO SPORT 1.4;2012;4x2;B;;3000000;NULL;2800000
20-12-2019;105;BFE;HATCHBACK;PEUGEOT;308 CONFORT PACK  1.6;2012;4x2;B;;3262000;NULL;3000000
20-12-2019;107;BFE;HATCHBACK;CHEVROLET;SPARK GT HB DOHC 1.2;2019;4x2;B;;3283000;NULL;4400000
20-12-2019;108;BFE;HATCHBACK;CHEVROLET;ONIX LTZ 1.4;2018;4x2;B;;4010661;NULL;4900000
20-12-2019;109;BFE;HATCHBACK;CHEVROLET;ONIX LT 1.4;2018;4x2;B;;4100000;NULL;5200000
20-12-2019;110;BFE;SEDAN;CHEVROLET;SAIL 1.5;2017;4x2;B;;3575000;NULL;4000000
20-12-2019;111;BFE;SEDAN;CHEVROLET;SAIL 1.5;2018;4x2;B;;3260962;NULL;4000000
20-12-2019;112;BFE;FURGON;CHEVROLET;N300 MAX VAN 1.2;2019;4x2;B;;3304000;NULL;3600000
12-12-2019;1;AUTOMOTORAS;SUV/JEEP;PEUGEOT;5008 BLUE HDI 120HP 1.6 AUT;2019;4x2;D;;14300000;NULL;14300000
12-12-2019;2;AUTOMOTORAS;SUV/JEEP;PEUGEOT;3008 BLUE HDI 1.6 AUT;2019;4x2;D;;13800000;NULL;13800000
12-12-2019;3;AUTOMOTORAS;SUV/JEEP;PEUGEOT;3008 BLUE HDI 1.6 AUT;2019;4x2;D;;13800000;NULL;13800000
12-12-2019;4;AUTOMOTORAS;SUV/JEEP;PEUGEOT;3008 BLUE HDI 1.6 AUT;2019;4x2;D;;13800000;NULL;13800000
12-12-2019;5;AUTOMOTORAS;SUV/JEEP;OPEL;GRANDLAND 1.6 AT;2019;4x2;B;;10600000;NULL;10300000
12-12-2019;6;AUTOMOTORAS;SUV/JEEP;OPEL;GRANDLAND 1.6 AUT;2019;4x2;B;;10600000;NULL;10300000
12-12-2019;7;AUTOMOTORAS;HATCHBACK;PEUGEOT;308 BLUE HDI HB 1.6 AUT;2019;4x2;D;;10300000;NULL;10400000
12-12-2019;8;AUTOMOTORAS;HATCHBACK;PEUGEOT;308 BLUE HDI HB 1.6 AUT;2019;4x2;D;;10300000;NULL;10400000
12-12-2019;9;AUTOMOTORAS;HATCHBACK;PEUGEOT;308 BLUE HDI HB 1.6 AUT;2019;4x2;D;;10300000;NULL;9900000
12-12-2019;10;LEASING;SEDAN;SUBARU;ALL NEW LEGACY XS CVT 2.5I;2018;AWD;B;;7850000;NULL;9600000
12-12-2019;11;LEASING;SEDAN;SUBARU;ALL NEW LEGACY XS CVT 2.5I;2018;AWD;B;;7750000;NULL;9600000
12-12-2019;12;PARTICULARES;STATION WAGON;SUBARU;XV AWD 2.0 AUT;2017;AWD;B;;8100000;NULL;9500000
12-12-2019;13;AUTOMOTORAS;SUV/JEEP;PEUGEOT;2008 ACTIVE BLUEHDI 1.6;2018;4x2;D;;7900000;NULL;7500000
12-12-2019;14;AUTOMOTORAS;STATION WAGON;PEUGEOT;2008 ACTIVE BLUEHDI 1.6;2018;4x2;D;;7900000;NULL;7500000
12-12-2019;15;AUTOMOTORAS;SUV/JEEP;PEUGEOT;2008 ACTIVE BLUEHDI 1.6;2018;4x2;D;;7900000;NULL;7500000
12-12-2019;16;AUTOMOTORAS;SUV/JEEP;PEUGEOT;2008 ACTIVE BLUEHDI 1.6;2018;4x2;D;;7900000;NULL;7400000
12-12-2019;17;BFE;HATCHBACK;CITROËN;C4 CACTUS HDI HB 1.6;2018;4x2;D;;8190000;NULL;8400000
12-12-2019;18;AUTOMOTORAS;SUV/JEEP;MAZDA;CX 9;2016;AWD;B;;9800000;NULL;8500000
12-12-2019;19;PARTICULARES;SUV/JEEP;FORD;EDGE 4X4 3.5;2014;AWD;B;;7400000;NULL;7100000
12-12-2019;20;LEASING;SUV/JEEP;SUZUKI;GRAND NOMADE 4X4 2.4 AUT;2018;4WD;B;;6800000;NULL;6400000
12-12-2019;21;LEASING;SUV/JEEP;SUZUKI;GRAND NOMADE 4X4 2.4 AUT;2018;4WD;B;;6800000;NULL;5500000
12-12-2019;22;LEASING;SUV/JEEP;SUZUKI;GRAND NOMADE 4X4 2.4 AUT;2018;4WD;B;;6800000;NULL;5800000
12-12-2019;23;LEASING;SUV/JEEP;SUZUKI;GRAND NOMADE 4X4 2.4 AUT;2018;4WD;B;;6800000;NULL;5500000
12-12-2019;24;AUTOMOTORAS;SUV/JEEP;NISSAN;X TRAIL 2.5;2016;4x2;B;;7000000;NULL;5700000
12-12-2019;25;PARTICULARES;SEDAN;PEUGEOT;RCZ 1.6;2013;4x2;B;;8500000;NULL;8100000
12-12-2019;26;PARTICULARES;HATCHBACK;PEUGEOT;208 GTI THP 1.6;2013;4x2;B;;6000000;NULL;6600000
12-12-2019;27;PARTICULARES;HATCHBACK;FORD;FOCUS 2.0;2016;4x2;B;;5700000;NULL;5100000
12-12-2019;28;PARTICULARES;HATCHBACK;SKODA;FABIA 1.2;2016;4x2;B;;4900000;NULL;4700000
12-12-2019;29;PARTICULARES;HATCHBACK;RENAULT;MEGANE III DYNAMIQUE;2015;4x2;B;;4600000;NULL;4400000
12-12-2019;30;PARTICULARES;HATCHBACK;FIAT;500 POP 1.2;2015;4x2;B;;4500000;NULL;5400000
12-12-2019;31;BFE;SUV/JEEP;CHEVROLET;TRACKER II FWD 1.8;2019;4x2;B;;6700661;NULL;7500000
12-12-2019;32;PARTICULARES;SUV/JEEP;SSANGYONG;KORANDO 2.0;2018;4x2;B;;7000000;NULL;7500000
12-12-2019;33;BFE;SUV/JEEP;TOYOTA;RAV4 2.5;2015;4x2;B;;5253774;NULL;6100000
12-12-2019;34;AUTOMOTORAS;SUV/JEEP;NISSAN;X TRAIL S 2.5 AUT;2014;4x2;B;;5100000;NULL;5200000
12-12-2019;35;PARTICULARES;HATCHBACK;PEUGEOT;208 ACTIVE 1.2;2015;4x2;B;;4400000;NULL;4700000
12-12-2019;36;LEASING;SEDAN;HONDA;CIVIC EXL 1.8 AUT;2016;4x2;B;;7500000;NULL;6000000
12-12-2019;37;BFE;SEDAN;SUZUKI;DZIRE GL SPORT 1.2;2018;4x2;B;;3863284;NULL;4800000
12-12-2019;38;AUTOMOTORAS;SEDAN;PEUGEOT;301 HDI 1.6;2018;4x2;D;;5900000;NULL;6500000
12-12-2019;39;AUTOMOTORAS;SEDAN;PEUGEOT;301 HDI 1.6;2018;4x2;D;;5900000;NULL;6500000
12-12-2019;40;LEASING;SEDAN;PEUGEOT;301 VTI 1.6;2018;4x2;B;;5300000;NULL;5100000
12-12-2019;41;LEASING;SEDAN;PEUGEOT;301 VTI 1.6;2018;4x2;B;;5300000;NULL;5100000
12-12-2019;42;LEASING;SEDAN;PEUGEOT;301 VTI 1.6;2018;4x2;B;;5300000;NULL;4500000
12-12-2019;43;PARTICULARES;CAMIONETA;DODGE;RAM1500 4X4 3.6 AUT;2015;4x4;B;;8100000;NULL;8600000
12-12-2019;44;LEASING;CAMIONETA;FORD;F150 LARIAT 4X4 5.0;2015;4x4;B;;9100000;NULL;11400000
12-12-2019;45;LEASING;CAMIONETA;FORD;F150 LARIAT 4X4 5.0 AUT;2015;4x4;B;;9100000;NULL;11000000
12-12-2019;46;LEASING;CAMIONETA;DODGE;RAM 2500 6.7;2013;4x4;D;;7000000;NULL;10500000
12-12-2019;47;LEASING;CAMIONETA;NISSAN;NP300 2.3;2017;4x4;D;;6300000;NULL;7600000
12-12-2019;48;LEASING;CAMIONETA;NISSAN;NP300 DCAB 2.3;2017;4x2;D;;6300000;NULL;7800000
12-12-2019;49;LEASING;CAMIONETA;NISSAN;NP300 DCAB 4WD 2.3;2016;4WD;D;;7300000;NULL;7400000
12-12-2019;50;LEASING;CAMIONETA;VOLKSWAGEN;AMAROK POWER PLUS 4X4 2.0;2016;4x4;D;;6200000;NULL;7100000
12-12-2019;51;LEASING;CAMIONETA;VOLKSWAGEN;AMAROK POWER 4X4 2.0;2016;4x4;D;;6200000;NULL;5800000
12-12-2019;53;LEASING;CAMIONETA;VOLKSWAGEN;AMAROK POWER PLUS 4X4 2.0;2016;4x4;D;;6200000;NULL;6800000
12-12-2019;54;LEASING;CAMIONETA;VOLKSWAGEN;AMAROK 4X4 2.0;2016;4x4;D;;6200000;NULL;6800000
12-12-2019;55;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRT 4X4 2.4;2016;4x4;D;;5800000;NULL;7100000
12-12-2019;56;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRT 4X4 2.4;2016;4x4;D;;5800000;NULL;6700000
12-12-2019;57;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRT 4X4 2.4;2016;4x4;D;;5800000;NULL;6700000
12-12-2019;58;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CRT 4X4 2.4;2016;4x4;D;;5800000;NULL;7100000
12-12-2019;59;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA 4X4 2.5;2015;4x4;D;;4600000;NULL;5400000
12-12-2019;60;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CR 2.5;2015;4x2;D;;4200000;NULL;4800000
12-12-2019;61;LEASING;CAMIONETA;FORD;RANGER XLT 4X4 3.2;2015;4x4;D;;7700000;NULL;7800000
12-12-2019;62;LEASING;CAMIONETA;MITSUBISHI;L200 KATANA CR 2.5;2014;4x2;D;;3800000;NULL;5300000
12-12-2019;63;LEASING;CAMIONETA;NISSAN;NAVARA DCAB 4X4 2.5;2015;4x4;D;;5200000;NULL;5500000
12-12-2019;64;LEASING;CAMIONETA;VOLKSWAGEN;AMAROK POWER PLUS 4X4 2.0;2014;4x4;D;;5300000;NULL;5200000
12-12-2019;65;PARTICULARES;CAMIONETA;VOLKSWAGEN;SAVEIRO D CAB 1.6;2017;4x2;B;;5600000;NULL;5300000
12-12-2019;66;PARTICULARES;CAMIONETA;FIAT;STRADA TREKKING DCAB 1.4;2016;4x2;B;;3500000;NULL;4600000
12-12-2019;67;BFE;CAMIONETA;FAW;T80 CARGO BOX 1.5;2019;4x2;B;;2850000;NULL;3100000
12-12-2019;68;BFE;CAMIONETA;CHANGAN;S200 1.0;2015;4x2;B;;1850000;NULL;1900000
12-12-2019;69;PARTICULARES;CAMIONETA;FOTON;MIDI TRUCK CARGO BOX 1.3;2018;4x2;B;;4600000;NULL;3900000
12-12-2019;70;LEASING;CAMIONETA;TOYOTA;HILUX DCAB TDI SRV 4X4 3.0;2015;4x4;D;;6400000;NULL;4600000
12-12-2019;71;AUTOMOTORAS;FURGON;JAC;SUNRAY 1.9;2019;4x2;D;;9250000;NULL;8000000
12-12-2019;72;AUTOMOTORAS;FURGON;JAC;SUNRAY 1.9;2019;4x2;D;;9250000;NULL;7900000
12-12-2019;73;AUTOMOTORAS;FURGON;JAC;SUNRAY 1.9;2019;4x2;D;;9250000;NULL;7900000
12-12-2019;74;BFE;FURGON;PEUGEOT;PARTNER HDI 1.6;2016;4x2;D;;3900000;NULL;5100000
12-12-2019;75;LEASING;FURGON;FIAT;FIORINO CITY 1.2;2016;4x2;D;;2800000;NULL;3800000
12-12-2019;76;LEASING;FURGON;FIAT;FIORINO CITY 1.2;2016;4x2;D;;2800000;NULL;3800000
12-12-2019;77;LEASING;FURGON;VOLKSWAGEN;TRANSPORTER;2014;4x2;D;;4500000;NULL;4000000
12-12-2019;78;LEASING;FURGON;VOLKSWAGEN;TRANSPORTER;2014;4x2;D;;4500000;NULL;4000000
12-12-2019;79;LEASING;FURGON;MERCEDES BENZ;VITO 113 CDI;2015;4x2;D;;4300000;NULL;4300000
12-12-2019;80;BFE;SUV/JEEP;RENAULT;DUSTER ZEN 1.6;2018;4x2;B;;5046887;NULL;5600000
12-12-2019;81;LEASING;HATCHBACK;TOYOTA;NEW YARIS SPORT GLE 1.5;2018;4x2;B;;5800000;NULL;5300000
12-12-2019;82;PARTICULARES;SEDAN;CHEVROLET;SAIL 1.5;2020;4x2;B;;6400000;NULL;6000000
12-12-2019;83;PARTICULARES;SEDAN;CHEVROLET;SAIL 1.5;2020;4x2;B;;5600000;NULL;5600000
12-12-2019;84;BFE;SEDAN;CHEVROLET;SAIL 1.5;2019;4x2;B;;3472000;NULL;5000000
12-12-2019;85;BFE;SEDAN;CHEVROLET;SAIL 1.5;2018;4x2;B;;3455887;NULL;4800000
12-12-2019;86;BFE;SEDAN;CHEVROLET;SAIL LT 1.5;2017;4x2;B;;3550000;NULL;4600000
12-12-2019;87;BFE;SEDAN;CHEVROLET;SAIL LS 1.5;2017;4x2;B;;3282661;NULL;4200000
12-12-2019;89;BFE;SEDAN;CHEVROLET;CAVALIER LS 1.5;2018;4x2;B;;4694000;NULL;5300000
12-12-2019;90;PARTICULARES;SUV/JEEP;CHERY;TIGGO 2 GL 1.5;2018;4x2;B;;4400000;NULL;4300000
12-12-2019;91;BFE;SUV/JEEP;HYUNDAI;CRETA 1.6;2017;4x2;B;;6130000;NULL;6300000
12-12-2019;92;LEASING;SEDAN;TOYOTA;COROLLA GL 1.8 AUT;2017;4x2;B;;5600000;NULL;5400000
12-12-2019;93;BFE;SEDAN;HONDA;CITY LX 1.5;2017;4x2;B;;5156887;NULL;5400000
12-12-2019;94;BFE;SEDAN;KIA MOTORS;RIO 4 EX 1.2;2017;4x2;B;;3956000;NULL;4900000
12-12-2019;95;LEASING;HATCHBACK;SUZUKI;SWIFT GL 1.2;2017;4x2;B;;4000000;NULL;4200000
12-12-2019;96;LEASING;SEDAN;RENAULT;SYMBOL EXPRESSION 1.6;2017;4x2;B;;3500000;NULL;3900000
12-12-2019;97;LEASING;SEDAN;RENAULT;SYMBOL EXPRESSION 1.6;2017;4x2;B;;3500000;NULL;3900000
12-12-2019;98;BFE;HATCHBACK;HYUNDAI;ACCENT RB GL 1.4;2017;4x2;B;;4613887;NULL;4700000
12-12-2019;99;BFE;SUV/JEEP;CHEVROLET;TRACKER LS 1.8;2016;4x2;B;;4706887;NULL;5400000
12-12-2019;100;BFE;SEDAN;PEUGEOT;301 ACTIVE HDI 1.6;2016;4x2;D;;4165849;NULL;4200000
12-12-2019;101;PARTICULARES;HATCHBACK;KIA MOTORS;RIO 5 EX 1.2;2016;4x2;B;;5150000;NULL;5400000
12-12-2019;102;PARTICULARES;HATCHBACK;CHEVROLET;CRUZE HB LT 2.0;2016;4x2;D;;6000000;NULL;6400000
12-12-2019;103;AUTOMOTORAS;SEDAN;CITROËN;C ELYSEE 1.6;2016;4x2;B;;4500000;NULL;4000000
12-12-2019;104;AUTOMOTORAS;SEDAN;MITSUBISHI;LANCER 1.6;2016;4x2;B;;4200000;NULL;4800000
12-12-2019;105;BFE;HATCHBACK;CHANGAN;CS15 HB 1.5;2017;4x2;B;;3100000;NULL;3700000
12-12-2019;106;PARTICULARES;HATCHBACK;CHERY;FULWIN SPORT GLX 1.5;2016;4x2;B;;3100000;NULL;3100000
12-12-2019;107;BFE;HATCHBACK;CHEVROLET;SPARK GT LT 1.2;2016;4x2;B;;56;NULL;3000000
12-12-2019;108;BFE;HATCHBACK;HYUNDAI;EON GL 814CC;2016;4x2;B;;1977983;NULL;2400000
12-12-2019;109;PARTICULARES;SEDAN;HYUNDAI;ACCENT RB GLS 1.6;2015;4x2;B;;4600000;NULL;4600000
12-12-2019;110;BFE;SUV/JEEP;FORD;ESCAPE 2.5;2014;4x2;B;;5210887;NULL;5100000
12-12-2019;111;BFE;SUV/JEEP;JEEP;CHEROKEE LTD 4X4 3.2 AUT;2014;4x4;B;;7324774;NULL;7600000
12-12-2019;112;PARTICULARES;SUV/JEEP;JEEP;COMPASS SPORT 2.4 AT;2014;4x2;B;;5660000;NULL;5300000
12-12-2019;113;PARTICULARES;HATCHBACK;MAZDA;3 SPORT V 1.6;2014;4x2;B;;5100000;NULL;4800000
12-12-2019;114;PARTICULARES;HATCHBACK;FIAT;GRANDE PUNTO 1.4;2014;4x2;B;;2400000;NULL;3300000
12-12-2019;115;BFE;HATCHBACK;FORD;FIESTA HATCH 1.6;2013;4x2;B;;3018000;NULL;3200000
12-12-2019;116;BFE;SEDAN;CHEVROLET;OPTRA II LS 1.6;2014;4x2;B;;2762000;NULL;3000000
12-12-2019;117;PARTICULARES;SUV/JEEP;CHERY;BEAT GL 1.3;2014;4x2;B;;2300000;NULL;2600000
12-12-2019;118;PARTICULARES;SUV/JEEP;GREAT WALL;VOLEEX C20 LE 1.5;2014;4x2;B;;2200000;NULL;2600000
12-12-2019;119;PARTICULARES;HATCHBACK;SUZUKI;CELERIO GLX 1.0;2013;4x2;B;;2200000;NULL;2300000
12-12-2019;120;PARTICULARES;SEDAN;BMW;320D 2.0 AUT;2013;4x2;D;;5200000;NULL;6800000
12-12-2019;122;BFE;HATCHBACK;CHEVROLET;SONIC LT HB 1.6;2012;4x2;B;;2622000;NULL;2400000
12-12-2019;123;BFE;HATCHBACK;PEUGEOT;207 COMPACT X LINE 1.4;2012;4x2;B;;2314000;NULL;2600000
12-12-2019;124;BFE;SEDAN;GREAT WALL;VOLEEX C30 1.5;2012;4x2;B;;1680000;NULL;2100000
12-12-2019;125;BFE;SUV/JEEP;HYUNDAI;SANTA FE GLS 2.4;2011;4x2;B;;4370000;NULL;4200000
12-12-2019;126;BFE;SUV/JEEP;HYUNDAI;SANTA FE GLS 2.4;2010;4x2;B;;3880000;NULL;3700000
12-12-2019;127;BFE;SUV/JEEP;JEEP;GRAND CHEROKEE LIMITED 4.7;2010;4x4;B;;4150000;NULL;3800000
12-12-2019;128;BFE;SUV/JEEP;HYUNDAI;TUCSON GL 2.0;2010;4x2;B;;3789000;NULL;3000000
12-12-2019;129;BFE;SUV/JEEP;NISSAN;XTRAIL FULL 4WD 2.5;2008;4WD;B;;1675000;NULL;2300000
12-12-2019;130;LEASING;CAMIONETA;TOYOTA;HILUX DX 4X4 2.4;2018;4x4;D;;1;NULL;10200000
12-12-2019;131;LEASING;CAMIONETA;TOYOTA;HILUX D CAB DX 4X4 2.4;2018;4x4;D;;1;NULL;9200000
12-12-2019;132;LEASING;CAMIONETA;TOYOTA;HILUX D CAB DX 4X4 2.4;2017;4x4;D;;1;NULL;7600000
12-12-2019;133;LEASING;CAMIONETA;TOYOTA;HILUX DX 4X4 2.4;2017;4x4;D;;1;NULL;8600000
12-12-2019;135;LEASING;CAMIONETA;TOYOTA;HILUX DX D CAB 2.4;2017;4x2;D;;1;NULL;6700000
12-12-2019;136;LEASING;CAMIONETA;TOYOTA;HILUX D CAB DX 4X4 2.4;2017;4x4;D;;1;NULL;8600000
12-12-2019;137;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 4X4 2.4;2017;4x4;D;;1;NULL;7600000
12-12-2019;138;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 4X4 2.4;2016;4x4;D;;1;NULL;7700000
12-12-2019;139;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 4X4 2.4;2016;4x4;D;;1;NULL;7900000
12-12-2019;140;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 4X4 2.4;2016;4x4;D;;1;NULL;7400000
12-12-2019;141;LEASING;CAMIONETA;TOYOTA;HI LUX D CAB 4X4 2.4;2016;4x4;D;;1;NULL;7700000
28-11-2019;1;AUTOMOTORAS;STATION WAGON;PEUGEOT;3008 BLUE HDI 1.6 AUT;2019;4x2;D;;13800000;30627;13600000
28-11-2019;2;AUTOMOTORAS;STATION WAGON;PEUGEOT;3008 BLUE HDI 1.6 AUT;2019;4x2;D;;13800000;31276;13600000
28-11-2019;3;AUTOMOTORAS;STATION WAGON;PEUGEOT;3008 BLUE HDI 1.6 AUT;2019;4x2;D;;13800000;32317;13600000
28-11-2019;4;AUTOMOTORAS;STATION WAGON;PEUGEOT;5008 BLUE HDI 120HP 1.6 AUT;2019;4x2;D;;12600000;37443;13400000
28-11-2019;5;AUTOMOTORAS;STATION WAGON;PEUGEOT;5008 BLUE HDI 120HP 1.6 AUT;2019;4x2;D;;12600000;31374;13400000
28-11-2019;6;PARTICULARES;HATCHBACK;AUDI;A3 SPORTBACK 2.0 AUT;2017;4x2;D;;12000000;62884;11700000
28-11-2019;7;PARTICULARES;SEDAN;MAZDA;NEW 6 2.2 AUT;2017;4x2;D;;11100000;81632;10300000
28-11-2019;8;LEASING;SEDAN;SUBARU;ALL NEW LEGACY XS CVT 2.5I;2018;AWD;B;;8000000;57020;8300000
28-11-2019;9;LEASING;SEDAN;SUBARU;ALL NEW LEGACY XS CVT 2.5I;2018;AWD;B;;8000000;71942;8300000
28-11-2019;10;PARTICULARES;HATCHBACK;AUDI;A3 1.2;2016;4x2;B;;7800000;41582;8600000
28-11-2019;11;PARTICULARES;STATION WAGON;FORD;ESCAPE 2.0;2017;4x2;D;;9600000;80578;8400000
28-11-2019;12;PARTICULARES;STATION WAGON;KIA MOTORS;SORENTO EX 2.4 AT;2016;4x2;B;;8300000;103572;8600000
28-11-2019;13;PARTICULARES;STATION WAGON;MITSUBISHI;MONTERO SPORT 2.5;2014;4x2;D;;9400000;107304;7900000
28-11-2019;14;PARTICULARES;HATCHBACK;VOLVO;V40 T4 R DESIGN;2016;4x2;B;;9000000;58042;8600000
28-11-2019;15;LEASING;SEDAN;HYUNDAI;IONIQ GLS 1.6 AUT;2017;4x2;NULL;;7000000;92409;9100000
28-11-2019;16;PARTICULARES;STATION WAGON;PEUGEOT;3008 ALLURE BLUE HDI 1.6 AT;2016;4x2;D;;8750000;56368;9000000
28-11-2019;17;PARTICULARES;STATION WAGON;HYUNDAI;TUCSON 2.0;2018;4x2;B;;8900000;51811;9400000
28-11-2019;18;PARTICULARES;STATION WAGON;MAZDA;NEW CX 5 R 2.0;2016;4x2;B;;8200000;69730;8200000
28-11-2019;19;AUTOMOTORAS;STATION WAGON;NISSAN;X TRAIL SENSE 2.5 AUT;2016;4x2;B;;7000000;48334;7500000
28-11-2019;20;PARTICULARES;STATION WAGON;FORD;ESCAPE 2.0 AUT;2016;4x2;B;;8350000;64158;7200000
28-11-2019;21;AUTOMOTORAS;STATION WAGON;PEUGEOT;2008 ACTIVE BLUEHDI 1.6;2018;4x2;D;;7900000;59977;7800000
28-11-2019;22;AUTOMOTORAS;STATION WAGON;PEUGEOT;2008 ACTIVE BLUEHDI 1.6;2018;4x2;D;;7900000;58298;7800000
28-11-2019;23;AUTOMOTORAS;STATION WAGON;PEUGEOT;2008 ACTIVE BLUEHDI 1.6;2018;4x2;D;;7900000;52765;7800000
28-11-2019;24;PARTICULARES;HATCHBACK;PEUGEOT;208 PURE TECH HB 1.2;2019;4x2;B;;7800000;7280;7300000
28-11-2019;25;AUTOMOTORAS;STATION WAGON;NISSAN;X TRAIL SENSE 2.5 AUT;2016;4x2;B;;7000000;48507;7500000
28-11-2019;26;LEASING;STATION WAGON;TOYOTA;RAV 4 4X4 2.0;2017;4x4;B;;6500000;106294;7300000
28-11-2019;27;PARTICULARES;STATION WAGON;MAZDA;5 V 2.0 AT;2017;4x2;B;;7700000;23746;6800000
28-11-2019;28;BFE;STATION WAGON;HYUNDAI;CRETA GL 1.6;2017;4x2;B;;5482906;57893;6100000
28-11-2019;29;BFE;HATCHBACK;SUBARU;ALL NEW IMPREZA SPORT AWD 2.0I;2016;AWD;B;;5901000;109526;5500000
28-11-2019;30;LEASING;STATION WAGON;SUZUKI;GRAND NOMADE 4X4 2.4 AUT;2018;4x4;B;;6800000;74723;6700000
28-11-2019;31;LEASING;STATION WAGON;SUZUKI;GRAND NOMADE 4X4 2.4 AUT;2018;4x4;B;;6800000;67612;6700000
28-11-2019;32;LEASING;STATION WAGON;SUZUKI;GRAND NOMADE 4X4 2.4 AUT;2018;4x4;B;;6800000;75769;6300000
28-11-2019;33;LEASING;STATION WAGON;SUZUKI;GRAND NOMADE 4X4 2.4 AUT;2018;4x4;B;;6800000;73258;6300000
28-11-2019;34;LEASING;SEDAN;MAZDA;3 DOHC 1.6 AUT;2018;4x2;B;;6800000;63083;6400000
28-11-2019;35;LEASING;SEDAN;MAZDA;3 DOHC 1.6 AUT;2018;4x2;B;;6800000;61611;6400000
28-11-2019;36;PARTICULARES;HATCHBACK;CITROËN;DS4 CO N2 1.6;2014;4x2;B;;5500000;110841;5200000
28-11-2019;37;PARTICULARES;STATION WAGON;TOYOTA;RUSH LEI 1.5;2017;4x2;B;;5500000;27911;6000000
28-11-2019;38;BFE;STATION WAGON;CHEVROLET;TRACKER II FWD 1.8;2019;4x2;B;;6701843;16308;8000000
28-11-2019;39;PARTICULARES;STATION WAGON;CHEVROLET;TRACKER LT 1.8;2015;4x2;B;;4600000;89877;5300000
28-11-2019;40;BFE;STATION WAGON;CHEVROLET;SPIN LTZ 1.8;2018;4x2;B;;5701000;10025;6500000
28-11-2019;41;PARTICULARES;STATION WAGON;SUZUKI;GRAND NOMADE GLX SPORT 4X4 2.4;2015;4x4;B;;5700000;100687;5500000
28-11-2019;42;PARTICULARES;STATION WAGON;SUZUKI;GRAND NOMADE GLX 2.4;2014;4x4;B;;5700000;91710;4600000
28-11-2019;43;LIQUIDACIONES;MOTOS;BMW;F800GS 798CC;2016;-;B;;3700000;59877;5500000
28-11-2019;44;BFE;CAMIONETA;CHEVROLET;COLORADO LTZ 4WD 2.8 AT;2018;4WD;D;;11777000;40422;14700000
28-11-2019;45;PARTICULARES;CAMIONETA;FORD;RANGER XLT 2.5;2018;4x2;B;;9400000;7777;10000000
28-11-2019;46;PARTICULARES;CAMIONETA;FORD;RANGER XLT 3.2;2017;4x2;D;;10500000;65359;11300000
